sample_id,timestamp,latitude,longitude,x_meters,y_meters,temperature_celsius
34,2025-10-06T20:40:49.574036,33.430527765135416,-111.92876509423321,5.013357,11.294017,8.888
35,2025-10-06T20:40:51.074068,33.43050634622555,-111.92876515700765,5.007473,8.899106,8.856
36,2025-10-06T20:40:52.573915,33.43048452386075,-111.92876522094846,5.001591,6.504150,9.229
37,2025-10-06T20:40:54.073978,33.43046490900819,-111.92876527847113,4.996187,4.305806,9.313
38,2025-10-06T20:40:56.074119,33.43044531574595,-111.92876486244501,5.036237,2.133026,9.148
39,2025-10-06T20:40:58.074502,33.43043059404357,-111.92874960028881,6.445983,0.511226,9.638
40,2025-10-06T20:41:00.574178,33.43042751270263,-111.9287252763441,8.734318,0.164554,10.297
41,2025-10-06T20:41:03.074057,33.430436242808526,-111.92870232090705,10.849858,1.128421,10.541
42,2025-10-06T20:41:05.074151,33.43045651311917,-111.92870400469508,10.694917,3.400114,10.097
43,2025-10-06T20:41:06.574132,33.43047506947962,-111.92870366246436,10.725796,5.477505,10.195
44,2025-10-06T20:41:08.074444,33.43049545530487,-111.92870443143806,10.654870,7.716085,10.014
45,2025-10-06T20:41:09.574254,33.43051612658977,-111.92870480235342,10.620487,10.002948,9.637
46,2025-10-06T20:41:11.074118,33.43053719431742,-111.92870533503121,10.570556,12.358768,9.519
47,2025-10-06T20:41:12.574266,33.43055884506486,-111.92870582706063,10.525301,14.734973,9.478
48,2025-10-06T20:41:14.074188,33.43058012095744,-111.92870632918623,10.478097,17.120334,9.067
49,2025-10-06T20:41:15.574099,33.4306014952198,-111.92870682735905,10.432017,19.478416,8.956
50,2025-10-06T20:41:17.074728,33.43062329422559,-111.92870733736615,10.385082,21.870810,8.560
51,2025-10-06T20:41:18.574310,33.430644642343516,-111.92870783630383,10.338177,24.264239,8.810
52,2025-10-06T20:41:20.074304,33.43066605298619,-111.92870833682207,10.291250,26.658230,9.254
53,2025-10-06T20:41:21.574209,33.43068786925758,-111.92870884681673,10.244317,29.052519,9.265
54,2025-10-06T20:41:23.074263,33.4307092260132,-111.92870934605843,10.198010,31.414992,9.665
55,2025-10-06T20:41:24.574346,33.43073064097277,-111.92870984667042,10.151074,33.809462,10.309
56,2025-10-06T20:41:26.074605,33.430752459227264,-111.92871035670422,10.104138,36.203968,10.776
57,2025-10-06T20:41:27.574211,33.43077365688467,-111.92871085209896,10.057583,38.579665,11.282
58,2025-10-06T20:41:29.574405,33.430795173812065,-111.92871135516796,10.010935,40.959822,11.942
59,2025-10-06T20:41:32.074286,33.43081225821564,-111.9287013856124,10.941945,42.843932,12.289
60,2025-10-06T20:41:34.574746,33.430808275356114,-111.9286785040845,13.088001,42.397744,11.881
61,2025-10-06T20:41:37.074041,33.43079896838225,-111.92865636847792,15.125003,41.369083,11.221
62,2025-10-06T20:41:39.074190,33.43077874545557,-111.92865622887115,15.137510,39.099999,10.476
63,2025-10-06T20:41:40.574280,33.430759861133325,-111.92865560884654,15.195656,37.031367,9.537
64,2025-10-06T20:41:42.074350,33.43073994262477,-111.92865596844291,15.162286,34.828131,9.637
65,2025-10-06T20:41:43.574347,33.43071928618054,-111.92865602111367,15.157276,32.512139,9.035
66,2025-10-06T20:41:45.074111,33.43069828339911,-111.92865617984329,15.142266,30.157069,9.058
67,2025-10-06T20:41:46.574143,33.430676579829026,-111.92865631359382,15.130066,27.781230,9.147
68,2025-10-06T20:41:48.074256,33.43065530136624,-111.92865645227312,15.117198,25.427392,8.874
69,2025-10-06T20:41:49.574260,33.430633982698154,-111.92865658977848,15.104280,23.037238,9.370
70,2025-10-06T20:41:51.074344,33.43061212323677,-111.92865673061412,15.091356,20.644510,9.870
71,2025-10-06T20:41:52.574140,33.43059077134841,-111.9286568684874,15.078399,18.250655,10.117
72,2025-10-06T20:41:54.074569,33.43056941479447,-111.92865700618133,15.065458,15.856272,10.320
73,2025-10-06T20:41:55.574094,33.430547537169346,-111.92865714736175,15.052677,13.493497,10.158
74,2025-10-06T20:41:57.073960,33.430526176606065,-111.92865728514253,15.039729,11.098672,10.470
75,2025-10-06T20:41:58.574351,33.43050481548331,-111.92865742295744,15.026778,8.703783,10.740
76,2025-10-06T20:42:00.074134,33.43048293578026,-111.92865756410362,15.013827,6.308853,11.076
77,2025-10-06T20:42:01.574005,33.43046368324333,-111.92865768829397,15.002315,4.179778,10.704
78,2025-10-06T20:42:03.573872,33.430444032324836,-111.92865706762322,15.064601,1.976359,10.645
79,2025-10-06T20:42:05.574238,33.43043042573985,-111.92864071850374,16.588876,0.489633,10.912
80,2025-10-06T20:42:08.074305,33.43042738053462,-111.92861661973205,18.832827,0.151371,11.026
81,2025-10-06T20:42:10.573971,33.43043736453067,-111.92859481567915,20.849998,1.264479,11.249
82,2025-10-06T20:42:12.573851,33.430457975124355,-111.92859674056696,20.671263,3.578274,11.385
83,2025-10-06T20:42:14.074257,33.430477093230664,-111.92859646345345,20.697032,5.643881,11.695
84,2025-10-06T20:42:15.573852,33.43049713281745,-111.92859719255473,20.628533,7.889963,12.034
85,2025-10-06T20:42:17.074159,33.430517837418286,-111.92859754877627,20.594918,10.211479,11.747
86,2025-10-06T20:42:18.574148,33.43053937909789,-111.92859807647852,20.546437,12.569534,11.816
87,2025-10-06T20:42:20.074087,33.430560583094376,-111.92859853972381,20.503468,14.915061,11.991
88,2025-10-06T20:42:21.574178,33.430581863066195,-111.92859902536743,20.457816,17.300847,11.754
89,2025-10-06T20:42:23.074303,33.43060318233362,-111.9285995046974,20.412752,19.691076,11.360
90,2025-10-06T20:42:24.574019,33.43062504012626,-111.92859999855324,20.367419,22.083623,10.916
91,2025-10-06T20:42:26.074310,33.4306463889587,-111.92860048017303,20.322140,24.477138,10.885
92,2025-10-06T20:42:27.574255,33.43066774260402,-111.92860096211527,20.277434,26.839272,10.298
93,2025-10-06T20:42:29.073857,33.430689616829895,-111.92860145575935,20.232123,29.233603,10.370
94,2025-10-06T20:42:30.574099,33.43071097391534,-111.92860193773842,20.186810,31.628038,10.741
95,2025-10-06T20:42:32.074195,33.43073233162381,-111.9286024197344,20.141495,34.022544,10.146
96,2025-10-06T20:42:33.574233,33.43075420774164,-111.92860291342654,20.096784,36.385155,10.567
97,2025-10-06T20:42:35.073883,33.430775298309385,-111.92860338923064,20.052055,38.749547,11.233
98,2025-10-06T20:42:37.073946,33.43079622428305,-111.92860385847646,20.008220,41.087613,11.895
99,2025-10-06T20:42:39.574344,33.43081246650903,-111.92859281463302,21.031961,42.865843,12.856
100,2025-10-06T20:42:42.074143,33.43080821558131,-111.92857006810043,23.166343,42.392242,14.439
101,2025-10-06T20:42:44.574440,33.4307979290519,-111.9285488278868,25.130574,41.242008,15.476
102,2025-10-06T20:42:46.574442,33.430777321221015,-111.92854921255345,25.090729,38.952262,14.253
103,2025-10-06T20:42:48.073992,33.43075832145736,-111.92854854759086,25.152536,36.866427,14.161
104,2025-10-06T20:42:49.574042,33.430738262485896,-111.92854890233886,25.119465,34.623476,14.019
105,2025-10-06T20:42:51.073980,33.430717564456266,-111.92854890993618,25.118759,32.302418,13.454
106,2025-10-06T20:42:52.574440,33.43069608491596,-111.92854904794855,25.105957,29.944793,13.731
107,2025-10-06T20:42:54.073947,33.430674825740205,-111.92854914317033,25.097171,27.599395,13.768
108,2025-10-06T20:42:55.573985,33.43065354240192,-111.92854925168588,25.086974,25.213201,14.333
109,2025-10-06T20:42:57.073857,33.43063176101082,-111.92854935902442,25.077108,22.822722,13.931
110,2025-10-06T20:42:58.574159,33.43061036013116,-111.928549465347,25.067146,20.429821,14.802
111,2025-10-06T20:43:00.074588,33.430589007589965,-111.92854957130099,25.057325,18.067810,14.904
112,2025-10-06T20:43:01.574224,33.43056719002323,-111.92854967951357,25.047374,15.673380,15.377
113,2025-10-06T20:43:03.073932,33.430545772675714,-111.92854978579652,25.037416,13.278644,15.188
114,2025-10-06T20:43:04.574142,33.43052441192914,-111.92854989176168,25.027461,10.883798,14.681
115,2025-10-06T20:43:06.074115,33.4305025900102,-111.92855000003647,25.017636,8.520822,13.441
116,2025-10-06T20:43:07.573990,33.430481173895345,-111.92855010630271,25.007680,6.126195,12.613
117,2025-10-06T20:43:09.073901,33.43046238649325,-111.92855019942772,24.998940,4.022008,12.608
118,2025-10-06T20:43:11.073929,33.43044257220959,-111.9285491328038,25.098201,1.838196,12.517
119,2025-10-06T20:43:13.074143,33.43043042600145,-111.92853191099432,26.699869,0.490962,13.069
120,2025-10-06T20:43:15.574500,33.43042728094917,-111.92850789432202,28.956475,0.139050,14.147
121,2025-10-06T20:43:18.073888,33.430438440136776,-111.92848717097239,30.860653,1.375901,16.574
122,2025-10-06T20:43:20.074089,33.43045943422838,-111.92848905477668,30.686224,3.729839,16.956
123,2025-10-06T20:43:21.574401,33.430478660714435,-111.92848889684393,30.700256,5.841093,18.358
124,2025-10-06T20:43:23.074338,33.43049883356721,-111.92848959850707,30.634726,8.097033,20.072
125,2025-10-06T20:43:24.574120,33.43051957573447,-111.92848997262745,30.599937,10.391835,22.730
126,2025-10-06T20:43:26.074106,33.43054108076181,-111.92849050429841,30.550977,12.751978,25.064
127,2025-10-06T20:43:27.573868,33.430562351126824,-111.92849097629514,30.506712,15.130257,25.900
128,2025-10-06T20:43:29.074153,33.43058363538411,-111.92849146906428,30.460386,17.516569,24.990
129,2025-10-06T20:43:30.574147,33.43060541705867,-111.92849196565705,30.414684,19.907086,23.146
130,2025-10-06T20:43:32.074367,33.43062681582102,-111.9284924561989,30.369300,22.267843,21.807
131,2025-10-06T20:43:33.573888,33.4306481650561,-111.92849294467217,30.323374,24.661399,20.105
132,2025-10-06T20:43:35.074133,33.4306699793964,-111.9284934440951,30.277409,27.055476,19.927
133,2025-10-06T20:43:36.574166,33.430691393136875,-111.92849393425794,30.231448,29.449809,19.541
134,2025-10-06T20:43:38.074141,33.43071275017341,-111.92849442314768,30.186095,31.812314,20.145
135,2025-10-06T20:43:39.573853,33.43073456835777,-111.92849492258888,30.140129,34.206811,19.953
136,2025-10-06T20:43:41.073948,33.43075598382806,-111.92849541281194,30.094162,36.601338,20.272
137,2025-10-06T20:43:42.574491,33.430776913171336,-111.92849589173116,30.049175,38.945730,20.354
138,2025-10-06T20:43:44.574241,33.430797542741004,-111.9284963432779,30.007642,41.195935,22.021
139,2025-10-06T20:43:47.074333,33.430812506298636,-111.92848402530315,31.160536,42.870852,24.673
140,2025-10-06T20:43:49.574590,33.43080802559784,-111.92846122582708,33.273591,42.373740,26.439
141,2025-10-06T20:43:52.074168,33.43079674601507,-111.92844075412899,35.178493,41.118591,27.206
142,2025-10-06T20:43:54.073936,33.43077538458677,-111.92844157135765,35.101275,38.763903,25.323
143,2025-10-06T20:43:55.574174,33.430756613487546,-111.92844094391599,35.159773,36.659494,24.466
144,2025-10-06T20:43:57.074357,33.430736529693334,-111.92844131253662,35.125561,34.437405,23.144
145,2025-10-06T20:43:58.574704,33.43071573975465,-111.9284413188516,35.124918,32.112524,23.230
146,2025-10-06T20:44:00.074274,33.43069424084909,-111.92844146742985,35.111200,29.752920,23.561
147,2025-10-06T20:44:01.574302,33.43067302921182,-111.92844156570513,35.101964,27.374733,23.111
148,2025-10-06T20:44:03.074497,33.430651684455434,-111.92844168138734,35.091118,24.988035,23.419
149,2025-10-06T20:44:04.574507,33.430629900680785,-111.92844179401702,35.080908,22.629167,24.900
150,2025-10-06T20:44:06.074720,33.43060855621005,-111.928441905973,35.070393,20.236147,26.890
151,2025-10-06T20:44:07.574349,33.43058714569183,-111.92844201783291,35.059915,17.842169,29.420
152,2025-10-06T20:44:09.074043,33.430565327835296,-111.92844213190179,35.049427,15.447703,31.372
153,2025-10-06T20:44:10.574073,33.430543967952005,-111.92844224358011,35.039077,13.084884,31.428
154,2025-10-06T20:44:12.074209,33.43052254960308,-111.92844235554776,35.028589,10.690035,27.481
155,2025-10-06T20:44:13.573878,33.43050072766221,-111.92844246963915,35.018099,8.295125,24.377
156,2025-10-06T20:44:15.073838,33.430479383854106,-111.92844258126804,35.007615,5.902419,22.041
157,2025-10-06T20:44:16.574395,33.43046104666781,-111.92844267694838,34.998787,3.882877,21.492
158,2025-10-06T20:44:18.574012,33.43044106902582,-111.92844100871247,35.150787,1.680727,20.771
159,2025-10-06T20:44:20.574013,33.43043036152351,-111.92842260491514,36.877939,0.482506,21.621
160,2025-10-06T20:44:23.074061,33.4304270786294,-111.92839821653443,39.117443,0.121183,22.603
161,2025-10-06T20:44:25.573974,33.43043979393596,-111.92837946446538,40.877193,1.538205,22.959
162,2025-10-06T20:44:27.574252,33.43046152700688,-111.92838148621438,40.689467,3.935293,23.343
163,2025-10-06T20:44:29.074408,33.430480501645896,-111.92838146485677,40.690977,6.063003,23.015
164,2025-10-06T20:44:30.574171,33.43050068530021,-111.92838213194446,40.629436,8.296352,24.707
165,2025-10-06T20:44:32.074000,33.430521512933126,-111.92838251688086,40.593127,10.625546,24.714
166,2025-10-06T20:44:33.573843,33.43054303528096,-111.92838304447898,40.544592,12.987783,25.713
167,2025-10-06T20:44:35.074487,33.43056425593235,-111.92838351405129,40.500415,15.367001,26.210
168,2025-10-06T20:44:36.574273,33.4305856010387,-111.92838400660328,40.454844,17.721895,25.678
169,2025-10-06T20:44:38.074062,33.43060738491574,-111.92838450138184,40.409306,20.112637,24.391
170,2025-10-06T20:44:39.574178,33.43062872699403,-111.92838498901133,40.363458,22.505392,23.716
171,2025-10-06T20:44:41.074110,33.430650134212435,-111.92838547706504,40.317692,24.899003,23.227
172,2025-10-06T20:44:42.573944,33.43067194885986,-111.92838597478429,40.272492,27.261193,23.710
173,2025-10-06T20:44:44.074093,33.430693305143244,-111.92838646192314,40.226688,29.655538,23.376
174,2025-10-06T20:44:45.573903,33.430714719825765,-111.9283869504339,40.180880,32.049977,23.744
175,2025-10-06T20:44:47.073914,33.43073653807414,-111.92838744813959,40.135071,34.444481,24.672
176,2025-10-06T20:44:48.574780,33.430757896008956,-111.92838793534786,40.089261,36.839012,26.605
177,2025-10-06T20:44:50.074141,33.43077865583194,-111.92838840873738,40.045502,39.127230,28.018
178,2025-10-06T20:44:52.074542,33.430798642165406,-111.92838881734275,40.007656,41.329283,30.106
179,2025-10-06T20:44:55.074206,33.43081181630289,-111.92837073034002,41.714574,42.786859,31.665
180,2025-10-06T20:44:57.574228,33.43080727083311,-111.92834865308632,43.743043,42.290065,32.917
181,2025-10-06T20:45:00.074196,33.430791047490175,-111.92833289709769,45.206514,40.464053,33.072
182,2025-10-06T20:45:02.074088,33.43076801802052,-111.92833375421397,45.128183,37.947356,30.608
183,2025-10-06T20:45:03.574069,33.430748553465925,-111.92833364525015,45.138701,35.771244,27.928
184,2025-10-06T20:45:05.074683,33.43072814033462,-111.92833384644156,45.120189,33.482078,26.106
185,2025-10-06T20:45:06.574316,33.430706801523044,-111.92833390377469,45.114765,31.139883,24.376
186,2025-10-06T20:45:08.074500,33.43068561664633,-111.9283340318305,45.102819,28.771018,23.124
187,2025-10-06T20:45:09.573923,33.43066436589348,-111.92833412933389,45.093764,26.420187,22.525
188,2025-10-06T20:45:11.074433,33.430642601388215,-111.92833424287862,45.083327,24.031567,22.620
189,2025-10-06T20:45:12.574145,33.4306212096092,-111.92833434900393,45.073388,21.639687,22.489
190,2025-10-06T20:45:14.074387,33.43059986063912,-111.92833445712925,45.063236,19.246152,22.641
191,2025-10-06T20:45:15.574227,33.430578045162214,-111.92833456671968,45.053297,16.883872,22.805
192,2025-10-06T20:45:17.074017,33.43055662893228,-111.92833467464168,45.043190,14.489262,23.313
193,2025-10-06T20:45:18.574515,33.430535268552035,-111.9283347821537,45.033095,12.094457,23.195
194,2025-10-06T20:45:20.073901,33.43051344691476,-111.92833489203423,45.022995,9.699580,22.911
195,2025-10-06T20:45:21.574134,33.43049202782627,-111.9283349998726,45.013031,7.336581,23.239
196,2025-10-06T20:45:23.074166,33.430471167226266,-111.92833510508021,45.003155,4.998622,23.436
197,2025-10-06T20:45:25.073956,33.43045032327633,-111.92833517319607,44.996787,2.702467,22.967
198,2025-10-06T20:45:27.074351,33.43043222387382,-111.92832504931813,45.954174,0.682425,23.177
199,2025-10-06T20:45:29.574215,33.430428228305715,-111.92829927691368,48.325749,0.249278,23.498
200,2025-10-06T20:45:32.074102,33.43043205863504,-111.92827411352513,50.682783,0.682177,23.539
201,2025-10-06T20:45:34.074262,33.43045066753172,-111.9282734667528,50.734435,2.751004,23.429
202,2025-10-06T20:45:36.073969,33.43047523596921,-111.92827339051314,50.742780,5.461310,23.583
203,2025-10-06T20:45:37.574440,33.430495189110275,-111.9282741614074,50.670589,7.698881,23.353
204,2025-10-06T20:45:39.073872,33.430515909669,-111.92827454320417,50.634705,10.016459,23.768
205,2025-10-06T20:45:40.574351,33.430537372954795,-111.92827509697457,50.584298,12.340815,23.347
206,2025-10-06T20:45:42.074110,33.43055856629062,-111.92827558938234,50.537981,14.716881,23.697
207,2025-10-06T20:45:43.574023,33.43057989860014,-111.92827610416562,50.489701,17.102164,23.506
208,2025-10-06T20:45:45.074359,33.430601674804,-111.92827662336228,50.441918,19.492083,23.622
209,2025-10-06T20:45:46.574687,33.43062301345436,-111.92827713401151,50.393901,21.884463,23.820
210,2025-10-06T20:45:48.074198,33.4306444188391,-111.92827764572449,50.346555,24.245957,24.409
211,2025-10-06T20:45:49.574007,33.43066623217022,-111.92827816729961,50.298547,26.639923,24.705
212,2025-10-06T20:45:51.074000,33.430687587746355,-111.92827867792357,50.250534,29.034189,25.714
213,2025-10-06T20:45:52.574036,33.430709001867754,-111.92827918993615,50.202519,31.428566,28.025
214,2025-10-06T20:45:54.074089,33.430730819602864,-111.92827971161003,50.155142,33.791089,30.429
215,2025-10-06T20:45:55.574056,33.430752177123594,-111.92828022227397,50.107125,36.185572,33.580
216,2025-10-06T20:45:57.074368,33.43077344480067,-111.92828073066192,50.059475,38.562360,35.619
217,2025-10-06T20:45:59.073905,33.43079526835697,-111.928281252739,50.011319,40.962636,36.605
218,2025-10-06T20:46:01.574093,33.430812237369665,-111.9282717852658,50.899023,42.842785,38.305
219,2025-10-06T20:46:04.074273,33.43080835667576,-111.92824856220304,53.051660,42.410551,39.220
220,2025-10-06T20:46:06.574083,33.43079917733749,-111.9282273796784,55.025248,41.384840,39.776
221,2025-10-06T20:46:08.574239,33.43077859531207,-111.9282271881652,55.039641,39.119881,40.153
222,2025-10-06T20:46:10.074307,33.43076015386426,-111.92822650982048,55.102709,37.052422,38.445
223,2025-10-06T20:46:11.574463,33.43074024568386,-111.92822680429711,55.074912,34.819238,37.197
224,2025-10-06T20:46:13.074354,33.43071908722264,-111.92822679247824,55.076335,32.533894,33.977
225,2025-10-06T20:46:14.574039,33.430698080757715,-111.928226886757,55.067582,30.178929,30.933
226,2025-10-06T20:46:16.074180,33.43067689062862,-111.9282269496945,55.061686,27.803144,27.882
227,2025-10-06T20:46:17.573879,33.43065509559035,-111.92822702285982,55.054970,25.417451,26.985
228,2025-10-06T20:46:19.074224,33.430633776311005,-111.92822709281864,55.048407,23.027246,25.954
229,2025-10-06T20:46:20.574559,33.43061243429152,-111.92822716289922,55.041919,20.666392,25.452
230,2025-10-06T20:46:22.074125,33.430591082209595,-111.9282272332787,55.035317,18.272510,24.554
231,2025-10-06T20:46:23.573848,33.43056920734364,-111.92822730516576,55.028733,15.878106,24.404
232,2025-10-06T20:46:25.073969,33.43054784763216,-111.92822737547775,55.022137,13.483375,24.454
233,2025-10-06T20:46:26.573939,33.43052648684019,-111.92822744573216,55.015634,11.120454,25.051
234,2025-10-06T20:46:28.074029,33.43050460728868,-111.92822751772397,55.009040,8.725540,23.568
235,2025-10-06T20:46:29.574047,33.43048324556276,-111.92822758799832,55.002448,6.330586,24.541
236,2025-10-06T20:46:31.074098,33.43046392391963,-111.92822765156377,54.996509,4.172769,24.390
237,2025-10-06T20:46:33.073962,33.43044381305073,-111.92822686636507,55.067678,1.985460,24.400
238,2025-10-06T20:46:35.074544,33.430430608914996,-111.92821045985794,56.608019,0.509419,24.581
239,2025-10-06T20:46:37.574397,33.43042731070663,-111.92818584181771,58.888837,0.144937,24.728
240,2025-10-06T20:46:40.074098,33.43043732036366,-111.92816416375574,60.902262,1.267617,24.808
241,2025-10-06T20:46:42.074493,33.43045840574545,-111.92816599748465,60.730434,3.589296,25.387
242,2025-10-06T20:46:43.574097,33.43047712067181,-111.92816578215917,60.750013,5.687933,25.174
243,2025-10-06T20:46:45.074184,33.43049717233458,-111.9281665386106,60.679462,7.937357,25.616
244,2025-10-06T20:46:46.573952,33.43051838979576,-111.92816694776529,60.642534,10.229168,25.164
245,2025-10-06T20:46:48.074277,33.430539426988624,-111.92816750097185,60.590546,12.587655,26.337
246,2025-10-06T20:46:49.574228,33.43056063191372,-111.92816800255102,60.543367,14.965121,25.423
247,2025-10-06T20:46:51.074014,33.43058242877624,-111.92816853903273,60.494104,17.351025,26.070
248,2025-10-06T20:46:52.574330,33.43060374852016,-111.92816905660173,60.446084,19.709399,26.646
249,2025-10-06T20:46:54.074247,33.430625088351306,-111.92816957715807,60.397135,22.101902,27.595
250,2025-10-06T20:46:55.574401,33.43064643663786,-111.92817009711776,60.348242,24.495359,28.645
251,2025-10-06T20:46:57.074067,33.43066830773979,-111.92817063004657,60.299315,26.889353,31.444
252,2025-10-06T20:46:58.574080,33.43068966329818,-111.92817115035628,60.251041,29.251694,34.869
253,2025-10-06T20:47:00.074005,33.43071101976126,-111.92817167069879,60.202112,31.646059,37.223
254,2025-10-06T20:47:01.574226,33.43073289494453,-111.92817220368134,60.153181,34.040495,39.886
255,2025-10-06T20:47:03.074241,33.43075425231469,-111.92817272404525,60.104249,36.434962,41.360
256,2025-10-06T20:47:04.574063,33.43077533289226,-111.92817323750631,60.056643,38.765319,41.776
257,2025-10-06T20:47:06.574330,33.43079650216455,-111.92817374991562,60.009391,41.091928,42.637
258,2025-10-06T20:47:09.074013,33.430812527404186,-111.92816306122059,61.025221,42.876096,42.471
259,2025-10-06T20:47:11.573903,33.43080825106394,-111.92814001636071,63.143543,42.399414,42.551
260,2025-10-06T20:47:14.074546,33.43079789461441,-111.92811879476402,65.116085,41.261994,42.464
261,2025-10-06T20:47:16.074066,33.430777266578396,-111.92811921650114,65.081079,38.951641,43.140
262,2025-10-06T20:47:17.573960,33.43075862720939,-111.92811854386198,65.143653,36.865639,42.492
263,2025-10-06T20:47:19.074559,33.43073819781143,-111.92811889309407,65.111323,34.653157,42.395
264,2025-10-06T20:47:20.573977,33.430717498255056,-111.92811889438366,65.111050,32.332750,41.534
265,2025-10-06T20:47:22.074336,33.430696416613216,-111.92811902383072,65.098936,29.975454,38.898
266,2025-10-06T20:47:23.574090,33.43067521658607,-111.92811911283432,65.090610,27.598454,36.251
267,2025-10-06T20:47:25.074328,33.43065347475131,-111.92811921689488,65.081155,25.244103,32.177
268,2025-10-06T20:47:26.573912,33.430632095784894,-111.9281193158373,65.071893,22.853663,30.251
269,2025-10-06T20:47:28.074041,33.43061075265355,-111.9281194154077,65.062548,20.460780,29.350
270,2025-10-06T20:47:29.574040,33.43058893970802,-111.92811951710704,65.053206,18.066852,28.227
271,2025-10-06T20:47:31.074036,33.43056752510222,-111.928119616883,65.043993,15.704347,27.451
272,2025-10-06T20:47:32.574221,33.43054616533431,-111.9281197164649,65.034648,13.309611,26.244
273,2025-10-06T20:47:34.073925,33.430524343961316,-111.92811981815647,65.025306,10.914763,25.786
274,2025-10-06T20:47:35.573980,33.43050292506664,-111.92811991799502,65.015962,8.519854,25.587
275,2025-10-06T20:47:37.074144,33.43048156496263,-111.92812001755864,65.006743,6.157028,25.877
276,2025-10-06T20:47:38.573874,33.43046232716827,-111.92812010713112,64.998506,4.043597,26.004
277,2025-10-06T20:47:40.574440,33.43044265808606,-111.92811907559327,65.096792,1.838452,25.066
278,2025-10-06T20:47:42.573966,33.430430322132494,-111.92810194411635,66.716765,0.475905,25.054
279,2025-10-06T20:47:45.073921,33.43042720789181,-111.92807759458212,68.952233,0.134223,25.840
280,2025-10-06T20:47:47.574150,33.430438220258644,-111.92805699038146,70.869207,1.379584,25.590
281,2025-10-06T20:47:49.574200,33.430459494830544,-111.92805898001784,70.683889,3.731433,25.337
282,2025-10-06T20:47:51.074611,33.43047834722932,-111.92805879782448,70.700132,5.812388,25.484
283,2025-10-06T20:47:52.574123,33.430498887158755,-111.92805951844346,70.633562,8.066395,26.009
284,2025-10-06T20:47:54.074172,33.43051962783097,-111.92805988984117,70.598609,10.391566,26.071
