sample_id,timestamp,latitude,longitude,x_meters,y_meters,temperature_celsius
68,2025-10-06T20:01:32.668545,33.430655372159,-111.92865679916379,15.085082,25.467089,8.884
69,2025-10-06T20:01:34.168248,33.43063405335035,-111.92865690161368,15.075449,23.076964,9.353
70,2025-10-06T20:01:35.668263,33.43061265409352,-111.92865700429002,15.065825,20.684244,9.886
71,2025-10-06T20:01:37.168366,33.43059130217532,-111.92865710708578,15.056167,18.290380,10.126
72,2025-10-06T20:01:38.668157,33.43056948501011,-111.92865721187695,15.046656,15.927916,10.323
73,2025-10-06T20:01:40.168396,33.43054806784245,-111.92865731487731,15.037003,13.533200,10.140
74,2025-10-06T20:01:41.668011,33.43052670715002,-111.92865741754031,15.027356,11.138360,10.443
75,2025-10-06T20:01:43.168011,33.430504885275724,-111.9286575224523,15.017706,8.743457,10.765
76,2025-10-06T20:01:44.668220,33.430483466059734,-111.92865762541419,15.008057,6.348511,11.063
77,2025-10-06T20:01:46.168527,33.43046409329418,-111.92865771855038,14.999443,4.210670,10.688
78,2025-10-06T20:01:48.168263,33.43044407697671,-111.92865706697081,15.060103,2.005082,10.639
79,2025-10-06T20:01:50.168429,33.43043050755895,-111.92864104573661,16.570970,0.496563,10.904
80,2025-10-06T20:01:52.668317,33.430427350330675,-111.92861648879544,18.826530,0.151016,11.027
81,2025-10-06T20:01:55.168193,33.43043706847842,-111.92859461346043,20.870246,1.243354,11.221
82,2025-10-06T20:01:57.168121,33.43045796642024,-111.92859651684509,20.691493,3.550954,11.389
83,2025-10-06T20:01:58.668503,33.43047661546291,-111.92859623501988,20.717591,5.614210,11.711
84,2025-10-06T20:02:00.168006,33.43049668845786,-111.92859698509928,20.647510,7.859015,12.039
85,2025-10-06T20:02:01.668139,33.430517834725144,-111.92859736385952,20.612720,10.179938,11.737
86,2025-10-06T20:02:03.168286,33.43053886388924,-111.92859789360635,20.562953,12.537666,11.816
87,2025-10-06T20:02:04.668141,33.4305601224169,-111.92859837186602,20.518718,14.883024,11.997
88,2025-10-06T20:02:06.168122,33.43058186050723,-111.92859888178444,20.471785,17.268719,11.775
89,2025-10-06T20:02:07.668250,33.43060317962035,-111.92859937481721,20.425430,19.658886,11.378
90,2025-10-06T20:02:09.168218,33.430624576930796,-111.92859987205743,20.378807,22.051391,10.922
91,2025-10-06T20:02:10.668262,33.43064638583176,-111.92860037810661,20.332236,24.444873,10.907
92,2025-10-06T20:02:12.168294,33.430667739264464,-111.92860087379384,20.286255,26.806978,10.305
93,2025-10-06T20:02:13.668248,33.430689152748116,-111.92860137082597,20.239653,29.201283,10.384
94,2025-10-06T20:02:15.168276,33.430710970131585,-111.92860187723815,20.193048,31.595693,10.724
95,2025-10-06T20:02:16.668128,33.43073232761998,-111.92860237297892,20.146441,33.990173,10.143
96,2025-10-06T20:02:18.168594,33.430753742965145,-111.92860287005955,20.100455,36.352759,10.580
97,2025-10-06T20:02:19.668177,33.4307748605885,-111.92860336007735,20.054416,38.718815,11.231
98,2025-10-06T20:02:21.668198,33.4307961522508,-111.92860385301498,20.008967,41.060517,11.895
99,2025-10-06T20:02:24.168299,33.43081248920272,-111.92859358912291,20.988943,42.873047,12.836
100,2025-10-06T20:02:26.668061,33.43080829888776,-111.92857048859797,23.111972,42.404023,14.406
101,2025-10-06T20:02:29.168390,33.430798607817394,-111.92854932641139,25.089564,41.305893,15.506
102,2025-10-06T20:02:31.168547,33.43077785115928,-111.92854941226835,25.072165,39.037279,14.253
103,2025-10-06T20:02:32.668278,33.43075932528611,-111.92854873882418,25.134808,36.960356,14.108
104,2025-10-06T20:02:34.168114,33.43073937199016,-111.92854906798974,25.103849,34.722150,13.964
105,2025-10-06T20:02:35.668183,33.43071819211046,-111.92854907184233,25.103783,32.403280,13.432
106,2025-10-06T20:02:37.168324,33.430697175053545,-111.9285491923017,25.092446,30.046765,13.689
107,2025-10-06T20:02:38.668019,33.43067597938138,-111.92854927639527,25.084700,27.701942,13.782
108,2025-10-06T20:02:40.168235,33.43065418197977,-111.92854937369013,25.075762,25.315991,14.294
109,2025-10-06T20:02:41.668109,33.430632861443655,-111.92854946626858,25.067066,22.925646,13.900
110,2025-10-06T20:02:43.168368,33.43061151881631,-111.9285495594129,25.058312,20.532810,14.684
111,2025-10-06T20:02:44.668020,33.43058964849313,-111.92854965493949,25.049669,18.170821,14.895
112,2025-10-06T20:02:46.168274,33.43056829155962,-111.9285497481033,25.040918,15.776404,15.374
113,2025-10-06T20:02:47.668191,33.43054693183249,-111.92854984136218,25.032157,13.381671,15.255
114,2025-10-06T20:02:49.168479,33.430525052882906,-111.92854993683707,25.023401,10.986823,14.745
115,2025-10-06T20:02:50.668500,33.43050369156324,-111.92855003007845,25.014642,8.591913,13.407
116,2025-10-06T20:02:52.168262,33.43048233019679,-111.92855012331123,25.006001,6.228948,12.656
117,2025-10-06T20:02:53.668021,33.430462847876086,-111.92855020828165,24.998208,4.096615,12.671
118,2025-10-06T20:02:55.668564,33.43044304720546,-111.92854924329377,25.091373,1.876619,12.496
119,2025-10-06T20:02:57.668803,33.43043040294054,-111.92853191644839,26.699361,0.488404,13.063
120,2025-10-06T20:03:00.168159,33.430427239835936,-111.92850782892542,28.943407,0.137015,14.142
121,2025-10-06T20:03:02.668361,33.43043827821422,-111.92848689135725,30.886643,1.357951,16.605
122,2025-10-06T20:03:04.668243,33.43045921970075,-111.9284888305966,30.706272,3.679409,16.939
123,2025-10-06T20:03:06.168543,33.430478003168965,-111.92848865141656,30.722492,5.785719,18.320
124,2025-10-06T20:03:07.668009,33.43049858741612,-111.92848939076922,30.654503,8.039072,20.022
125,2025-10-06T20:03:09.168467,33.430519324334746,-111.92848977680252,30.618143,10.363948,22.742
126,2025-10-06T20:03:10.668351,33.43054037045518,-111.92849031253796,30.567831,12.723779,25.082
127,2025-10-06T20:03:12.168163,33.43056157975663,-111.92849079695112,30.522886,15.070117,25.930
128,2025-10-06T20:03:13.668296,33.43058337882446,-111.92849131606944,30.475227,17.456261,25.063
129,2025-10-06T20:03:15.168290,33.43060469992781,-111.92849181629458,30.428194,19.846677,23.204
130,2025-10-06T20:03:16.668166,33.43062604051371,-111.92849231966274,30.380867,22.239283,21.835
131,2025-10-06T20:03:18.168161,33.43064790727063,-111.92849283452456,30.334237,24.600888,20.118
132,2025-10-06T20:03:19.668096,33.43066926084857,-111.92849333758548,30.286940,26.994930,19.917
133,2025-10-06T20:03:21.168311,33.43069061674728,-111.92849384061678,30.239645,29.389233,19.508
134,2025-10-06T20:03:22.668082,33.43071249162491,-111.92849435589318,30.192347,31.783636,20.132
135,2025-10-06T20:03:24.168148,33.430733849026936,-111.92849485897716,30.145678,34.146180,19.967
136,2025-10-06T20:03:25.668311,33.430755206692524,-111.92849536206703,30.098378,36.540680,20.317
137,2025-10-06T20:03:27.168196,33.43077667896818,-111.92849586768382,30.051966,38.891037,20.335
138,2025-10-06T20:03:29.168256,33.43079705785405,-111.92849633908547,30.007871,41.172194,21.990
139,2025-10-06T20:03:31.668526,33.430812559467704,-111.92848456559629,31.091978,42.875972,24.580
140,2025-10-06T20:03:34.168350,33.43080813172314,-111.92846194413994,33.215912,42.384027,26.404
141,2025-10-06T20:03:36.668742,33.43079722585736,-111.92844081356033,35.173130,41.171851,27.258
142,2025-10-06T20:03:38.668415,33.43077639320925,-111.92844148667625,35.109438,38.859842,25.385
143,2025-10-06T20:03:40.168182,33.43075772165867,-111.92844083498846,35.169894,36.764956,24.521
144,2025-10-06T20:03:41.668318,33.43073724946375,-111.92844121054256,35.135037,34.517248,23.201
145,2025-10-06T20:03:43.168121,33.43071647445659,-111.92844122626585,35.133533,32.194028,23.326
146,2025-10-06T20:03:44.668450,33.430695439257285,-111.92844137723566,35.119486,29.866885,23.584
147,2025-10-06T20:03:46.168378,33.430673775712094,-111.92844148626682,35.109484,27.489314,23.128
148,2025-10-06T20:03:47.668331,33.43065243267301,-111.92844160851341,35.098035,25.102881,23.340
149,2025-10-06T20:03:49.168425,33.43063110996137,-111.92844172600806,35.087002,22.712267,24.905
150,2025-10-06T20:03:50.668567,33.430609305910096,-111.92844184742931,35.075984,20.351218,26.765
151,2025-10-06T20:03:52.168502,33.43058789560412,-111.92844196638306,35.064839,17.957271,29.247
152,2025-10-06T20:03:53.668415,33.43056653846634,-111.92844208506912,35.053691,15.562828,31.347
153,2025-10-06T20:03:55.168775,33.43054471809486,-111.92844220635902,35.042539,13.168089,31.439
154,2025-10-06T20:03:56.668159,33.430523299792426,-111.92844232538653,35.031537,10.805177,27.543
155,2025-10-06T20:03:58.168188,33.43050193852104,-111.92844244411428,35.020385,8.410272,24.583
156,2025-10-06T20:03:59.668251,33.430480123992766,-111.92844256537865,35.009234,6.016093,22.084
157,2025-10-06T20:04:01.168335,33.43046155695777,-111.92844266842023,34.999578,3.939401,21.526
158,2025-10-06T20:04:03.168877,33.43044180965402,-111.92844135862032,35.129888,1.725508,20.770
159,2025-10-06T20:04:05.168606,33.43043020532381,-111.92842322063369,36.800022,0.467449,21.557
160,2025-10-06T20:04:07.668159,33.43042709364586,-111.9283991987265,39.058338,0.119652,22.599
161,2025-10-06T20:04:10.168510,33.43043925428113,-111.9283794042469,40.883591,1.458121,22.942
162,2025-10-06T20:04:12.168414,33.43046050647971,-111.92838134401654,40.703263,3.838226,23.296
163,2025-10-06T20:04:13.668202,33.43047983497133,-111.92838128077871,40.709200,5.959608,22.952
164,2025-10-06T20:04:15.168000,33.430500002177176,-111.92838196566332,40.644890,8.220575,24.707
165,2025-10-06T20:04:16.668487,33.43052082253651,-111.9283823582998,40.608535,10.517653,24.570
166,2025-10-06T20:04:18.168925,33.4305418840316,-111.92838288669918,40.558900,12.879065,25.702
167,2025-10-06T20:04:19.668628,33.43056355899491,-111.92838337729273,40.513747,15.257914,26.248
168,2025-10-06T20:04:21.168228,33.430584903100375,-111.92838388042492,40.466571,17.644480,25.714
169,2025-10-06T20:04:22.668681,33.43060622617867,-111.92838437545305,40.420024,20.035141,24.365
170,2025-10-06T20:04:24.168114,33.43062802795226,-111.9283848844549,40.373798,22.395945,23.653
171,2025-10-06T20:04:25.668045,33.430649434897155,-111.92838538324541,40.327025,24.789517,23.294
172,2025-10-06T20:04:27.168700,33.43067078879902,-111.9283858811441,40.280210,27.183598,23.728
173,2025-10-06T20:04:28.668277,33.43069260538668,-111.92838638971902,40.233401,29.577922,23.351
174,2025-10-06T20:04:30.168273,33.430714019881826,-111.92838688895382,40.187211,31.940414,23.729
175,2025-10-06T20:04:31.668779,33.430735377399806,-111.92838738685126,40.140397,34.334897,24.635
176,2025-10-06T20:04:33.168424,33.430757195704004,-111.92838789549289,40.093582,36.729408,26.486
177,2025-10-06T20:04:34.668330,33.43077804409028,-111.92838838134516,40.048042,39.059510,27.906
178,2025-10-06T20:04:36.668215,33.43079795302748,-111.92838882207187,40.007271,41.263949,30.093
179,2025-10-06T20:04:39.168428,33.43081264274103,-111.92837609913197,41.190512,42.885897,31.315
180,2025-10-06T20:04:41.668491,33.43080806473929,-111.92835368053616,43.296560,42.374683,32.754
181,2025-10-06T20:04:44.168443,33.43079640301304,-111.92833310323255,45.189210,41.084629,33.549
182,2025-10-06T20:04:46.168665,33.43077529619654,-111.9283339971692,45.106709,38.716819,31.524
183,2025-10-06T20:04:47.668193,33.4307560346621,-111.9283333802581,45.163467,36.607035,28.494
184,2025-10-06T20:04:49.168296,33.430735920863164,-111.92833374642338,45.129448,34.382176,26.950
185,2025-10-06T20:04:50.668392,33.430715173357584,-111.92833375628136,45.128442,32.055989,24.911
186,2025-10-06T20:04:52.168033,33.43069361063396,-111.92833390864543,45.114420,29.695707,23.783
187,2025-10-06T20:04:53.668251,33.43067239537303,-111.9283340098444,45.104904,27.317181,22.258
188,2025-10-06T20:04:55.168680,33.43065110647101,-111.92833412864053,45.093744,24.930337,23.172
189,2025-10-06T20:04:56.668741,33.4306292643529,-111.92833424476399,45.083246,22.571386,22.568
190,2025-10-06T20:04:58.168626,33.430607919468486,-111.92833435999296,45.072427,20.178328,23.320
191,2025-10-06T20:04:59.668344,33.43058656634597,-111.92833447474563,45.061651,17.784334,22.648
192,2025-10-06T20:05:01.168226,33.43056515139446,-111.92833458994616,45.050861,15.389860,23.579
193,2025-10-06T20:05:02.668241,33.43054333090359,-111.92833470731956,45.040216,13.027038,23.725
194,2025-10-06T20:05:04.168439,33.43052197012396,-111.92833482220843,45.029427,10.632188,23.209
195,2025-10-06T20:05:05.668354,33.43050055122879,-111.92833493742103,45.018637,8.237278,23.170
196,2025-10-06T20:05:07.168306,33.430478755780754,-111.92833505470887,45.007855,5.845418,23.182
197,2025-10-06T20:05:08.668830,33.43046062545709,-111.92833515200559,44.998745,3.818387,23.084
198,2025-10-06T20:05:10.668192,33.43044099829495,-111.9283335894098,45.151983,1.640565,23.032
199,2025-10-06T20:05:12.668324,33.430430052462874,-111.92831497666394,46.879319,0.449194,23.258
200,2025-10-06T20:05:15.168852,33.4304269476373,-111.92829091706676,49.145627,0.102173,23.302
201,2025-10-06T20:05:17.668404,33.43043961077363,-111.92827152786589,50.915830,1.513897,23.584
202,2025-10-06T20:05:19.668532,33.43046104216863,-111.9282733622357,50.746548,3.919357,23.790
203,2025-10-06T20:05:21.168121,33.43048049549129,-111.928273391305,50.742474,6.050589,23.893
204,2025-10-06T20:05:22.668266,33.430500699745124,-111.9282740748117,50.679124,8.285712,23.758
205,2025-10-06T20:05:24.168165,33.430521481055855,-111.92827450104055,50.638907,10.615801,23.380
206,2025-10-06T20:05:25.668156,33.430543064579055,-111.92827506519147,50.587118,12.978424,23.256
207,2025-10-06T20:05:27.168119,33.43056428716332,-111.9282755726419,50.539390,15.357800,23.705
208,2025-10-06T20:05:28.668067,33.43058557550404,-111.9282761005433,50.490416,17.712739,23.865
209,2025-10-06T20:05:30.168154,33.430607416813366,-111.9282766346641,50.441385,20.103465,23.421
210,2025-10-06T20:05:31.668108,33.43062875857561,-111.92827715930233,50.392055,22.496178,23.541
211,2025-10-06T20:05:33.168210,33.430650107776806,-111.92827768310524,50.342802,24.889733,24.123
212,2025-10-06T20:05:34.668314,33.430671979417575,-111.92827822009276,50.293506,27.283783,25.008
213,2025-10-06T20:05:36.168172,33.430693335119926,-111.92827874429358,50.244873,29.646140,26.328
214,2025-10-06T20:05:37.668522,33.430714691636354,-111.92827926855416,50.195578,32.040511,28.278
215,2025-10-06T20:05:39.168069,33.43073610629432,-111.92827979423066,50.146282,34.434947,31.301
216,2025-10-06T20:05:40.667999,33.43075792415042,-111.92828032980792,50.096986,36.829409,34.011
217,2025-10-06T20:05:42.168343,33.43077863140572,-111.9282808379469,50.049865,39.119017,35.954
218,2025-10-06T20:05:44.168381,33.43079870575084,-111.92828127328185,50.009309,41.328958,36.858
219,2025-10-06T20:05:47.168217,33.43081168945919,-111.92826291213672,51.734762,42.774903,38.635
220,2025-10-06T20:05:49.668265,33.43080720900345,-111.92824086123335,53.760821,42.284841,39.720
221,2025-10-06T20:05:52.168024,33.43079079977043,-111.92822541157804,55.203358,40.445433,40.181
222,2025-10-06T20:05:54.167985,33.43076771543112,-111.92822623697329,55.128215,37.897116,39.143
223,2025-10-06T20:05:55.668232,33.430748285391644,-111.92822614955236,55.136111,35.747549,38.061
224,2025-10-06T20:05:57.168273,33.43072780861466,-111.9282263416973,55.118294,33.457716,35.217
225,2025-10-06T20:05:58.668183,33.43070646523317,-111.92822640123197,55.112771,31.115211,32.327
226,2025-10-06T20:06:00.168094,33.43068533505371,-111.92822652622019,55.101056,28.746175,29.340
227,2025-10-06T20:06:01.668030,33.43066402601887,-111.92822662285951,55.092118,26.395267,27.627
228,2025-10-06T20:06:03.168513,33.430642260972284,-111.92822673463394,55.081843,24.006610,26.446
229,2025-10-06T20:06:04.668072,33.430620926412814,-111.92822683892757,55.072052,21.614709,24.800
230,2025-10-06T20:06:06.168269,33.43059951978246,-111.92822694574207,55.062052,19.221164,25.884
231,2025-10-06T20:06:07.668664,33.43057770423624,-111.92822705372026,55.052130,16.826953,25.107
232,2025-10-06T20:06:09.168214,33.43055634553565,-111.9282271597694,55.042307,14.464266,24.826
233,2025-10-06T20:06:10.668265,33.430534927563585,-111.92822726598438,55.032363,12.069459,24.622
234,2025-10-06T20:06:12.168819,33.43051356653382,-111.92822737196342,55.022414,9.674581,23.760
235,2025-10-06T20:06:13.668187,33.43049174439214,-111.92822748021442,55.012466,7.279649,24.502
236,2025-10-06T20:06:15.168373,33.43047086373651,-111.92822758397722,55.002882,4.976372,23.966
237,2025-10-06T20:06:17.168367,33.430449991405865,-111.92822763378042,54.997895,2.674829,24.142
238,2025-10-06T20:06:19.168300,33.430432094999404,-111.92821699078695,55.996060,0.672441,24.947
239,2025-10-06T20:06:21.668149,33.43042823860279,-111.92819159856903,58.359122,0.246494,24.737
240,2025-10-06T20:06:24.168050,33.43043250482357,-111.92816657406459,60.679204,0.725101,24.736
241,2025-10-06T20:06:26.168432,33.43045125926356,-111.92816632411493,60.697908,2.831661,25.613
242,2025-10-06T20:06:28.168231,33.43047590190177,-111.92816619264198,60.712697,5.523617,25.055
243,2025-10-06T20:06:29.668171,33.43049588048711,-111.92816694638806,60.642059,7.763434,25.583
244,2025-10-06T20:06:31.168234,33.43051655659417,-111.92816730649946,60.608069,10.082044,24.989
245,2025-10-06T20:06:32.668355,33.430538082735886,-111.9281678424095,60.558798,12.438548,26.464
246,2025-10-06T20:06:34.168296,33.43055927938001,-111.92816831420001,60.515030,14.783330,25.491
247,2025-10-06T20:06:35.668757,33.430580555930156,-111.92816880775578,60.468620,17.168764,25.951
248,2025-10-06T20:06:37.168230,33.43060239066234,-111.92816930747371,60.422746,19.558788,26.594
249,2025-10-06T20:06:38.668247,33.4306237299894,-111.9281697979396,60.376625,21.951235,27.506
250,2025-10-06T20:06:40.168291,33.43064507830845,-111.92817028798574,60.330545,24.344696,28.452
251,2025-10-06T20:06:41.667999,33.430666949629874,-111.92817079018624,60.285053,26.706791,31.182
252,2025-10-06T20:06:43.168840,33.43068830557756,-111.92817128053247,60.238943,29.101097,34.817
253,2025-10-06T20:06:44.668040,33.43070966248424,-111.92817177089624,60.192832,31.495513,36.949
254,2025-10-06T20:06:46.168472,33.430731538140535,-111.92817227317906,60.146718,33.890000,39.752
255,2025-10-06T20:06:47.668797,33.43075289599885,-111.92817276356782,60.100605,36.284522,41.328
256,2025-10-06T20:06:49.168430,33.43077406857341,-111.92817324956297,60.055537,38.625408,41.892
257,2025-10-06T20:06:51.168239,33.43079573704795,-111.92817374611315,60.009753,41.006997,42.689
258,2025-10-06T20:06:53.668438,33.43081232668167,-111.92816357426018,60.977428,42.854969,42.457
259,2025-10-06T20:06:56.168275,33.430808267566675,-111.9281404209494,63.105889,42.401248,42.562
260,2025-10-06T20:06:58.668075,33.43079878775867,-111.92811873504813,65.134284,41.330016,42.411
261,2025-10-06T20:07:00.668518,33.430778121502435,-111.92811872917292,65.126566,39.072634,43.090
262,2025-10-06T20:07:02.168285,33.43075958574267,-111.92811809019025,65.185810,37.001029,42.574
263,2025-10-06T20:07:03.668789,33.430739653184276,-111.92811845053575,65.152057,34.765751,42.388
264,2025-10-06T20:07:05.168672,33.430718539904944,-111.92811849452845,65.148236,32.448289,41.618
265,2025-10-06T20:07:06.668308,33.4306974715593,-111.92811865022635,65.133653,30.092476,39.115
266,2025-10-06T20:07:08.168057,33.43067627851116,-111.92811877201824,65.122402,27.748015,36.458
267,2025-10-06T20:07:09.667990,33.43065453987974,-111.92811890665277,65.110024,25.362244,32.360
268,2025-10-06T20:07:11.168391,33.43063316262583,-111.92811903692989,65.097824,22.971996,30.363
269,2025-10-06T20:07:12.668493,33.43061182043645,-111.92811916724727,65.085587,20.579218,29.507
270,2025-10-06T20:07:14.168354,33.430590007952084,-111.92811930060478,65.073496,18.217262,28.184
271,2025-10-06T20:07:15.668437,33.43056859366319,-111.92811943137012,65.061253,15.822871,27.395
272,2025-10-06T20:07:17.168147,33.43054723410999,-111.92811956189938,65.048999,13.428158,26.323
273,2025-10-06T20:07:18.668021,33.43052541289283,-111.92811969519336,65.036749,11.033328,25.633
274,2025-10-06T20:07:20.168255,33.430503994142086,-111.92811982605647,65.024496,8.638434,25.732
275,2025-10-06T20:07:21.668297,33.43048263265717,-111.9281199565582,65.012408,6.275441,26.030
276,2025-10-06T20:07:23.168142,33.430463461472925,-111.92812007365647,65.001443,4.131463,25.939
277,2025-10-06T20:07:25.168025,33.430443480800896,-111.92811931281604,65.074359,1.929668,25.061
278,2025-10-06T20:07:27.168224,33.43043040770045,-111.92810286847943,66.610034,0.487894,25.160
279,2025-10-06T20:07:29.668473,33.4304273064785,-111.92807844233995,68.873390,0.145158,25.843
280,2025-10-06T20:07:32.168140,33.43043750909232,-111.92805707314471,70.862721,1.300456,25.478
281,2025-10-06T20:07:34.168384,33.43045856209044,-111.92805898148777,70.683003,3.601419,25.491
282,2025-10-06T20:07:35.668740,33.430477326940995,-111.92805873872285,70.705645,5.699201,25.453
283,2025-10-06T20:07:37.167994,33.430497380281274,-111.92805946978957,70.637328,7.948248,26.013
284,2025-10-06T20:07:38.668380,33.43051854217408,-111.9280598449162,70.602790,10.271143,25.910
