sample_id,timestamp,latitude,longitude,x_meters,y_meters,temperature_celsius
30,2025-10-06T20:34:35.373344,33.43061477432521,-111.92876445117463,5.072951,20.893878,8.946
31,2025-10-06T20:34:36.873724,33.43059290505188,-111.92876456220262,5.062899,18.532002,9.054
32,2025-10-06T20:34:38.373476,33.43057154876276,-111.92876467021985,5.052746,16.137657,9.277
33,2025-10-06T20:34:39.873378,33.43055018938345,-111.92876477844493,5.042574,13.742963,8.809
34,2025-10-06T20:34:41.373293,33.4305283105874,-111.9287648892103,5.032409,11.348132,8.889
35,2025-10-06T20:34:42.873585,33.43050694939745,-111.92876499739408,5.022241,8.953236,8.860
36,2025-10-06T20:34:44.373296,33.43048558780124,-111.92876510556346,5.012209,6.590227,9.173
37,2025-10-06T20:34:45.873604,33.43046533625065,-111.92876520817848,5.002790,4.373165,9.301
38,2025-10-06T20:34:47.873445,33.43044555210064,-111.9287648392877,5.039031,2.154430,9.152
39,2025-10-06T20:34:49.873685,33.43043071666668,-111.92874965711103,6.449031,0.523167,9.642
40,2025-10-06T20:34:52.373455,33.4304275402717,-111.92872522095492,8.725229,0.170165,10.296
41,2025-10-06T20:34:54.373542,33.43043205118105,-111.92870417648582,10.673939,0.664546,10.352
42,2025-10-06T20:34:56.373216,33.430450654457005,-111.9287035165625,10.738933,2.749425,10.280
43,2025-10-06T20:34:58.373248,33.43047480441686,-111.92870342938396,10.747898,5.430688,10.180
44,2025-10-06T20:34:59.873323,33.430495230345166,-111.92870421503383,10.675476,7.666730,10.017
45,2025-10-06T20:35:01.373828,33.43051589588998,-111.92870459824285,10.639346,9.983598,9.644
46,2025-10-06T20:35:02.873457,33.43053690367588,-111.92870514234303,10.588202,12.339157,9.537
47,2025-10-06T20:35:04.373518,33.430558609728216,-111.9287056490805,10.542357,14.683463,9.477
48,2025-10-06T20:35:05.873372,33.430579884764256,-111.9287061639529,10.493967,17.068663,9.062
49,2025-10-06T20:35:07.373356,33.43060120099334,-111.92870667374076,10.446042,19.458535,8.958
50,2025-10-06T20:35:08.873604,33.43062305710948,-111.92870719828156,10.397896,21.850891,8.567
51,2025-10-06T20:35:10.373374,33.430644404937745,-111.92870771014832,10.349775,24.244290,8.809
52,2025-10-06T20:35:11.874113,33.43066575776642,-111.9287082222352,10.302276,26.606331,9.239
53,2025-10-06T20:35:13.373951,33.43068763135817,-111.92870874681408,10.254128,29.000592,9.256
54,2025-10-06T20:35:14.873379,33.43070898789013,-111.92870925897803,10.205980,31.394965,9.663
55,2025-10-06T20:35:16.373384,33.43073034506209,-111.92870977116849,10.157829,33.789411,10.310
56,2025-10-06T20:35:17.873821,33.43075222066166,-111.92871029578534,10.109679,36.183892,10.768
57,2025-10-06T20:35:19.373331,33.430773430762834,-111.92871080431502,10.062504,38.530424,11.266
58,2025-10-06T20:35:21.373391,33.4307949797859,-111.92871132155135,10.013970,40.942046,11.933
59,2025-10-06T20:35:23.873417,33.43081229814171,-111.92870205788445,10.882924,42.849508,12.302
60,2025-10-06T20:35:26.373453,33.430808474914784,-111.92867908009477,13.022110,42.421836,11.872
61,2025-10-06T20:35:28.873367,33.430799430065534,-111.92865734027055,15.036525,41.416541,11.281
62,2025-10-06T20:35:30.873382,33.43077935126351,-111.92865697161737,15.068785,39.188009,10.488
63,2025-10-06T20:35:32.373630,33.43076057672616,-111.92865633287725,15.128111,37.128044,9.578
64,2025-10-06T20:35:33.873534,33.430740691187864,-111.92865663149364,15.100489,34.898980,9.652
65,2025-10-06T20:35:35.373487,33.43071999349032,-111.92865664277915,15.099501,32.584363,9.063
66,2025-10-06T20:35:36.873483,33.43069854237119,-111.9286567516629,15.089383,30.229986,9.050
67,2025-10-06T20:35:38.373958,33.43067735508308,-111.92865683296375,15.081844,27.886276,9.171
68,2025-10-06T20:35:39.873718,33.43065602067237,-111.9286569213592,15.073561,25.500808,8.900
